My Next Thirty Years,"{'Rating': [73, 62.0, 56.0, 52.0, 46.0, 40.0, 36.0, 31.0, 27.0, 27.0, 28.0, 40.0, 33.0, 33.0, 39.0, 40.0, 48.0, 53.0, 58.0, 62.0], 'RatingChange': [-11.0, -6.0, -4.0, -6.0, -6.0, -4.0, -5.0, -4.0, 0.0, 1.0, 12.0, -7.0, 0.0, 6.0, 1.0, 8.0, 5.0, 5.0, 4.0]}"
You Owe Me,"{'Rating': [74, 72.0, 68.0, 59.0, 59.0, 59.0, 67.0, 67.0, 63.0, 69.0, 75.0, 82.0, 79.0, 88.0, 95.0, 96.0], 'RatingChange': [-2.0, -4.0, -9.0, 0.0, 0.0, 8.0, 0.0, -4.0, 6.0, 6.0, 7.0, -3.0, 9.0, 7.0, 1.0]}"
L.A. Song,"{'Rating': [99, 100.0, 98.0, 99.0, 99.0, 99.0, 98.0, 90.0, 99.0, 97.0, 91.0, 97.0], 'RatingChange': [1.0, -2.0, 1.0, 0.0, 0.0, -1.0, -8.0, 9.0, -2.0, -6.0, 6.0]}"
Bent,"{'Rating': [60, 37.0, 29.0, 24.0, 22.0, 21.0, 18.0, 16.0, 13.0, 12.0, 8.0, 6.0, 1.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 5.0, 4.0, 4.0, 6.0, 9.0, 12.0, 13.0, 19.0, 20.0, 20.0, 24.0, 29.0, 28.0, 27.0, 30.0, 33.0, 37.0, 38.0, 38.0, 48.0], 'RatingChange': [-23.0, -8.0, -5.0, -2.0, -1.0, -3.0, -2.0, -3.0, -1.0, -4.0, -2.0, -5.0, 1.0, 1.0, -1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, 2.0, 3.0, 3.0, 1.0, 6.0, 1.0, 0.0, 4.0, 5.0, -1.0, -1.0, 3.0, 3.0, 4.0, 1.0, 0.0, 10.0]}"
Jumpin' Jumpin',"{'Rating': [74, 71.0, 65.0, 62.0, 57.0, 50.0, 40.0, 37.0, 22.0, 18.0, 13.0, 8.0, 6.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 6.0, 7.0, 6.0, 8.0, 10.0, 15.0, 24.0, 30.0, 35.0, 39.0], 'RatingChange': [-3.0, -6.0, -3.0, -5.0, -7.0, -10.0, -3.0, -15.0, -4.0, -5.0, -5.0, -2.0, -2.0, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, -1.0, 2.0, 2.0, 5.0, 9.0, 6.0, 5.0, 4.0]}"
Unconditional,"{'Rating': [97, 97.0, 97.0, 90.0, 83.0, 78.0, 74.0, 69.0, 60.0, 56.0, 54.0, 50.0, 49.0, 55.0, 52.0, 51.0, 51.0, 62.0, 63.0, 83.0], 'RatingChange': [0.0, 0.0, -7.0, -7.0, -5.0, -4.0, -5.0, -9.0, -4.0, -2.0, -4.0, -1.0, 6.0, -3.0, -1.0, 0.0, 11.0, 1.0, 20.0]}"
No Mercy,"{'Rating': [100, 99.0, 99.0, 98.0, 94.0, 92.0, 95.0, 96.0], 'RatingChange': [-1.0, 0.0, -1.0, -4.0, -2.0, 3.0, 1.0]}"
The One,"{'Rating': [58, 50.0, 43.0, 37.0, 31.0, 30.0, 39.0, 47.0, 55.0, 61.0, 76.0, 90.0, 93.0, 93.0, 100.0], 'RatingChange': [-8.0, -7.0, -6.0, -6.0, -1.0, 9.0, 8.0, 8.0, 6.0, 15.0, 14.0, 3.0, 0.0, 7.0]}"
U Understand,"{'Rating': [85, 83.0, 100.0, 98.0, 97.0, 96.0], 'RatingChange': [-2.0, 17.0, -2.0, -1.0, -1.0]}"
Big Deal,"{'Rating': [71, 52.0, 51.0, 51.0, 51.0, 48.0, 41.0, 37.0, 29.0, 26.0, 26.0, 23.0, 30.0, 28.0, 27.0, 25.0, 31.0, 43.0, 56.0, 70.0], 'RatingChange': [-19.0, -1.0, 0.0, 0.0, -3.0, -7.0, -4.0, -8.0, -3.0, 0.0, -3.0, 7.0, -2.0, -1.0, -2.0, 6.0, 12.0, 13.0, 14.0]}"
I Will.. But,"{'Rating': [78, 74.0, 70.0, 61.0, 59.0, 52.0, 48.0, 47.0, 45.0, 43.0, 44.0, 43.0, 52.0, 56.0, 70.0, 80.0, 86.0, 81.0, 85.0, 87.0], 'RatingChange': [-4.0, -4.0, -9.0, -2.0, -7.0, -4.0, -1.0, -2.0, -2.0, 1.0, -1.0, 9.0, 4.0, 14.0, 10.0, 6.0, -5.0, 4.0, 2.0]}"
Gotta Tell You,"{'Rating': [85, 72.0, 65.0, 49.0, 39.0, 25.0, 20.0, 10.0, 9.0, 8.0, 6.0, 5.0, 7.0, 4.0, 6.0, 7.0, 13.0, 17.0, 17.0, 23.0, 29.0, 36.0], 'RatingChange': [-13.0, -7.0, -16.0, -10.0, -14.0, -5.0, -10.0, -1.0, -1.0, -2.0, -1.0, 2.0, -3.0, 2.0, 1.0, 6.0, 4.0, 0.0, 6.0, 6.0, 7.0]}"
This I Promise You,"{'Rating': [68, 31.0, 19.0, 15.0, 11.0, 6.0, 7.0, 7.0, 6.0, 5.0, 6.0, 7.0, 10.0, 12.0, 11.0, 9.0, 11.0, 12.0, 20.0, 22.0, 26.0, 30.0, 30.0, 39.0, 41.0, 49.0], 'RatingChange': [-37.0, -12.0, -4.0, -4.0, -5.0, 1.0, 0.0, -1.0, -1.0, 1.0, 1.0, 3.0, 2.0, -1.0, -2.0, 2.0, 1.0, 8.0, 2.0, 4.0, 4.0, 0.0, 9.0, 2.0, 8.0]}"
Aaron's Party (Come Get It),"{'Rating': [99, 75.0, 57.0, 35.0, 35.0, 37.0, 43.0, 79.0, 51.0, 55.0, 67.0, 83.0, 86.0, 92.0, 100.0], 'RatingChange': [-24.0, -18.0, -22.0, 0.0, 2.0, 6.0, 36.0, -28.0, 4.0, 12.0, 16.0, 3.0, 6.0, 8.0]}"
The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),"{'Rating': [91, 87.0, 92.0], 'RatingChange': [-4.0, 5.0]}"
Where You Are,"{'Rating': [73, 66.0, 62.0, 62.0, 76.0, 93.0], 'RatingChange': [-7.0, -4.0, 0.0, 14.0, 17.0]}"
If You Don't Wanna Love Me,"{'Rating': [98, 98.0, 92.0, 89.0, 92.0, 93.0], 'RatingChange': [0.0, -6.0, -3.0, 3.0, 1.0]}"
Can't Fight The Moonlight,"{'Rating': [82, 71.0, 79.0, 83.0, 96.0, 99.0, 78.0, 78.0, 83.0, 79.0, 77.0, 76.0, 79.0, 81.0, 88.0, 85.0, 86.0, 79.0, 87.0, 93.0], 'RatingChange': [-11.0, 8.0, 4.0, 13.0, 3.0, -21.0, 0.0, 5.0, -4.0, -2.0, -1.0, 3.0, 2.0, 7.0, -3.0, 1.0, -7.0, 8.0, 6.0]}"
Bye Bye Bye,"{'Rating': [42, 20.0, 19.0, 14.0, 13.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 6.0, 6.0, 7.0, 9.0, 12.0, 18.0, 20.0, 27.0, 34.0, 40.0], 'RatingChange': [-22.0, -1.0, -5.0, -1.0, -6.0, -1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 3.0, 6.0, 2.0, 7.0, 7.0, 6.0]}"
